2001,1,3
2001,2,17
2001,3,79
2001,4,34
2001,5,56
2001,6,91
2001,7,194
2001,8,445
2001,9,618
2001,10,852
2001,11,1336
2001,12,2707
2002,1,1676
2002,2,940
2002,3,1312
2002,4,1040
2002,5,659
2002,6,1530
2002,7,1463
2002,8,2598
2002,9,2866
2002,10,4001
2002,11,2554
2002,12,3598
2003,1,5385
2003,2,3949
2003,3,3560
2003,4,3946
2003,5,4741
2003,6,4644
2003,7,5192
2003,8,5744
2003,9,4911
2003,10,5728
2003,11,7184
2003,12,7744
2004,1,7948
2004,2,11672
2004,3,17973
2004,4,16652
2004,5,14999
2004,6,18013
2004,7,20616
2004,8,21917
2004,9,25276
2004,10,28255
2004,11,33614
2004,12,39482
2005,1,30291
2005,2,30089
2005,3,36945
2005,4,49448
2005,5,50619
2005,6,62447
2005,7,75717
2005,8,82747
2005,9,72463
2005,10,80795
2005,11,83798
2005,12,124745
2006,1,154765
2006,2,158004
2006,3,176870
2006,4,177894
2006,5,196955
2006,6,203713
2006,7,209563
2006,8,245970
2006,9,208823
2006,10,211533
2006,11,210228
2006,12,210299
2007,1,242027
2007,2,230834
2007,3,267550
2007,4,235308
2007,5,222830
2007,6,244013
2007,7,211808
2007,8,216149
2007,9,185389
2007,10,195388
2007,11,194955
2007,12,158630
2008,1,219165
2008,2,188723
2008,3,174350
2008,4,178651
2008,5,173461
2008,6,149673
2008,7,157484
2008,8,155675
2008,9,142153
2008,10,127285
2008,11,124465
2008,12,103193
2009,1,128521
2009,2,104884
2009,3,128780
2009,4,116730
2009,5,168570
2009,6,107378
2009,7,107913
2009,8,107689
2009,9,104080
2009,10,84572
2009,11,70542
2009,12,78078
2010,1,93044
2010,2,78356
2010,3,86859
2010,4,91110
2010,5,86845
2010,6,82165
2010,7,79611
2010,8,82569
2010,9,75265
2010,10,78865
2010,11,81567
2010,12,84167
2011,1,85664
2011,2,86568
2011,3,86956
2011,4,85727
2011,5,89456
2011,6,91971
2011,7,85478
2011,8,86807
2011,9,83246
2011,10,83789
2011,11,73711
2011,12,78675
2012,1,77255
2012,2,78756
2012,3,95203
2012,4,95432
2012,5,109637
2012,6,80723
2012,7,80868
2012,8,86384
2012,9,78174
2012,10,91383
2012,11,72143
2012,12,80886
2013,1,79366
2013,2,67931
2013,3,74108
2013,4,70869
2013,5,75980
2013,6,72446
2013,7,57133
2013,8,57119
2013,9,51775
2013,10,46968
2013,11,54136
2013,12,62494
2014,1,51874
2014,2,56205
2014,3,59951
2014,4,58683
2014,5,56361
2014,6,55953
2014,7,48667
2014,8,61964
2014,9,60644
2014,10,62873
2014,11,56466
2014,12,50756
2015,1,63575
2015,2,58228
2015,3,61598
2015,4,62345
2015,5,56429
2015,6,56999
2015,7,56725
2015,8,57643
2015,9,52600
2015,10,64545
2015,11,55573
2015,12,56507
2016,1,64148
2016,2,52062
2016,3,64582
2016,4,59455
2016,5,95011
2016,6,77850
2016,7,48719
2016,8,48481
2016,9,51604
2016,10,63882
2016,11,63131
2016,12,58875
2017,1,64245
2017,2,65788
2017,3,60599
2017,4,56945
2017,5,47375
2017,6,41526
2017,7,50256
2017,8,60892
2017,9,60590
2017,10,54612
2017,11,52218
2017,12,57464
2018,1,63418
2018,2,53856
2018,3,65304
2018,4,77273
2018,5,80367
2018,6,71580
2018,7,57561
2018,8,60098
2018,9,58501
2018,10,64931
2018,11,65664
2018,12,65121
2019,1,69637
2019,2,58608
2019,3,62519
2019,4,61089
2019,5,64620
2019,6,48108
2019,7,58183
2019,8,63236
2019,9,66349
2019,10,71499
2019,11,72416
2019,12,66851
2020,1,39682
2020,2,26744
2020,3,36296
2020,4,2015
